Points,Longitude,Latitude,COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1,Sum,Genes
5839,587.52287,503.45343,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5840,594.45544,503.45343,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5841,46.78218,510.07112,1,0,0,1,0,1,3,"COL11A1,COL1A1,FBLN1"
5842,53.71475,510.07112,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5843,60.64733,510.07112,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5844,67.5799,510.07112,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5845,74.51247,510.07112,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5846,81.44504,510.07112,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5847,88.37762,510.07112,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5848,95.31019,510.07112,0,0,0,1,0,1,2,"COL1A1,FBLN1"
5849,102.24276,510.07112,0,0,0,1,0,1,2,"COL1A1,FBLN1"
5850,109.17534,510.07112,0,0,0,0,0,0,0,None
5851,116.10791,510.07112,0,0,0,0,1,1,2,"C3,FBLN1"
5852,123.04048,510.07112,0,0,0,0,1,1,2,"C3,FBLN1"
5853,129.97305,510.07112,0,0,0,0,1,1,2,"C3,FBLN1"
5854,136.90563,510.07112,0,0,0,0,1,1,2,"C3,FBLN1"
5855,143.8382,510.07112,0,0,0,0,1,1,2,"C3,FBLN1"
5856,150.77077,510.07112,0,0,0,0,0,1,1,FBLN1
5857,157.70335,510.07112,0,0,0,0,0,0,0,None
5858,164.63592,510.07112,0,0,0,0,0,0,0,None
5859,171.56849,510.07112,0,0,0,0,0,0,0,None
5860,178.50107,510.07112,0,0,0,0,0,0,0,None
5861,185.43364,510.07112,0,0,0,0,0,0,0,None
5862,192.36621,510.07112,0,0,0,0,1,0,1,C3
5863,199.29878,510.07112,0,0,0,1,1,0,2,"COL1A1,C3"
5864,206.23136,510.07112,0,0,0,1,1,0,2,"COL1A1,C3"
5865,213.16393,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5866,220.0965,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5867,227.02908,510.07112,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5868,233.96165,510.07112,0,0,1,1,1,0,3,"CXCL12,COL1A1,C3"
5869,240.89422,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5870,247.82679,510.07112,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5871,254.75937,510.07112,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
5872,261.69194,510.07112,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
5873,268.62451,510.07112,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5874,275.55709,510.07112,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5875,282.48966,510.07112,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5876,289.42223,510.07112,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5877,296.3548,510.07112,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5878,303.28738,510.07112,0,1,1,1,0,1,4,"S100A4,CXCL12,COL1A1,FBLN1"
5879,310.21995,510.07112,0,1,1,1,0,1,4,"S100A4,CXCL12,COL1A1,FBLN1"
5880,317.15252,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5881,324.0851,510.07112,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5882,331.01767,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5883,337.95024,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5884,344.88282,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5885,351.81539,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5886,358.74796,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5887,365.68053,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5888,372.61311,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5889,379.54568,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5890,386.47825,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5891,393.41083,510.07112,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
5892,400.3434,510.07112,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
5893,407.27597,510.07112,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
5894,414.20854,510.07112,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
5895,421.14112,510.07112,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
5896,428.07369,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5897,435.00626,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5898,441.93884,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5899,448.87141,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5900,455.80398,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5901,462.73655,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5902,469.66913,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5903,476.6017,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5904,483.53427,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5905,490.46685,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5906,497.39942,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5907,504.33199,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5908,511.26457,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5909,518.19714,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5910,525.12971,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5911,532.06228,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5912,538.99486,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5913,545.92743,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5914,552.86,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5915,559.79258,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5916,566.72515,510.07112,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
5917,573.65772,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5918,580.59029,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5919,587.52287,510.07112,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5920,594.45544,510.07112,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
5921,46.78218,516.6888,0,0,0,1,0,1,2,"COL1A1,FBLN1"
5922,53.71475,516.6888,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5923,60.64733,516.6888,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5924,67.5799,516.6888,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5925,74.51247,516.6888,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5926,81.44504,516.6888,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5927,88.37762,516.6888,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
5928,95.31019,516.6888,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5929,102.24276,516.6888,0,0,0,1,0,1,2,"COL1A1,FBLN1"
5930,109.17534,516.6888,0,0,0,0,0,1,1,FBLN1
5931,116.10791,516.6888,0,0,0,0,0,0,0,None
5932,123.04048,516.6888,0,0,0,0,0,0,0,None
5933,129.97305,516.6888,0,0,0,0,1,1,2,"C3,FBLN1"
5934,136.90563,516.6888,0,0,0,0,1,1,2,"C3,FBLN1"
5935,143.8382,516.6888,0,0,0,0,1,1,2,"C3,FBLN1"
5936,150.77077,516.6888,0,0,0,0,0,1,1,FBLN1
5937,157.70335,516.6888,0,0,0,0,0,1,1,FBLN1
5938,164.63592,516.6888,0,0,0,0,0,0,0,None
5939,171.56849,516.6888,0,0,0,0,0,0,0,None
5940,178.50107,516.6888,0,0,0,0,0,0,0,None
5941,185.43364,516.6888,0,0,0,0,0,0,0,None
5942,192.36621,516.6888,0,0,0,0,1,0,1,C3
5943,199.29878,516.6888,0,0,0,1,1,0,2,"COL1A1,C3"
5944,206.23136,516.6888,0,0,0,1,1,0,2,"COL1A1,C3"
5945,213.16393,516.6888,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5946,220.0965,516.6888,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
5947,227.02908,516.6888,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5948,233.96165,516.6888,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5949,240.89422,516.6888,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5950,247.82679,516.6888,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5951,254.75937,516.6888,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5952,261.69194,516.6888,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
5953,268.62451,516.6888,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
5954,275.55709,516.6888,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5955,282.48966,516.6888,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5956,289.42223,516.6888,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
5957,296.3548,516.6888,0,1,1,1,0,1,4,"S100A4,CXCL12,COL1A1,FBLN1"
5958,303.28738,516.6888,0,1,1,1,0,1,4,"S100A4,CXCL12,COL1A1,FBLN1"
5959,310.21995,516.6888,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
