Result,row.name,Longitude,Latitude,CXCL12,FBLN1,C3,S100A4,COL11A1
result.1,4508,233.96165,397.57049,0.551646007,9.46E-01,1.59E-01,9.44E-02,5.54E-01
result.1,4509,240.89422,397.57049,0.628500614,1.44E+00,-5.56E-02,3.45E-01,7.21E-01
result.1,4510,247.82679,397.57049,0.532601266,1.28E+00,-1.53E-01,1.94E-01,5.64E-01
result.1,4511,254.75937,397.57049,0.222206536,7.46E-01,-1.80E-01,-8.34E-02,3.63E-01
result.1,4512,261.69194,397.57049,0.152002109,8.92E-01,-3.53E-02,-1.81E-01,4.98E-01
result.1,4513,268.62451,397.57049,0.066975028,4.56E-01,-1.47E-01,-1.24E-01,3.01E-01
result.1,4514,275.55709,397.57049,-0.083249767,-2.61E-02,-3.03E-01,-3.09E-01,3.03E-01
result.1,4515,282.48966,397.57049,-0.22146939,-1.81E-01,-4.05E-01,-3.21E-01,-1.79E-01
result.1,4516,289.42223,397.57049,-0.165756452,-7.98E-02,-4.25E-01,-1.53E-01,-2.79E-01
result.1,4517,296.3548,397.57049,0.070114127,1.35E-01,-3.08E-01,-9.96E-02,-3.97E-02
result.1,4518,303.28738,397.57049,0.300076797,2.23E-01,-1.55E-01,2.20E-02,4.58E-01
result.1,4519,310.21995,397.57049,0.440180665,1.58E-01,-6.94E-02,1.37E-01,6.44E-01
result.1,4520,317.15252,397.57049,0.523767041,1.58E-01,-6.52E-02,3.35E-01,4.69E-01
result.1,4521,324.0851,397.57049,0.89053104,2.63E-01,-7.33E-03,3.81E-01,1.29E-01
result.1,4522,331.01767,397.57049,1.260940562,4.26E-01,1.60E-01,5.58E-01,1.42E-01
result.1,4523,337.95024,397.57049,1.738081134,5.63E-01,2.64E-01,6.60E-01,5.36E-01
result.1,4524,344.88282,397.57049,1.598989273,3.74E-01,4.14E-01,3.59E-01,8.98E-01
result.1,4525,351.81539,397.57049,1.199069186,3.65E-01,4.86E-01,3.21E-01,1.14E+00
result.1,4526,358.74796,397.57049,0.863564307,5.03E-01,3.93E-01,2.17E-01,9.80E-01
result.1,4527,365.68053,397.57049,0.531711277,4.66E-01,5.08E-02,2.01E-01,4.67E-01
result.1,4528,372.61311,397.57049,0.202465676,2.00E-01,-1.70E-01,6.57E-02,1.43E-01
result.1,4529,379.54568,397.57049,0.053484245,1.36E-01,-3.17E-01,-4.12E-02,1.65E-01
result.1,4530,386.47825,397.57049,-0.097377947,3.02E-01,-3.56E-01,-2.27E-01,4.72E-02
result.1,4531,393.41083,397.57049,-0.065936547,-5.83E-02,-2.76E-01,-3.31E-01,-4.88E-02
result.1,4532,400.3434,397.57049,-0.003398025,-7.09E-02,-1.16E-01,-3.75E-01,-1.03E-01
result.1,4533,407.27597,397.57049,-0.074572166,-1.95E-01,-1.45E-01,-4.02E-01,-2.04E-01
result.1,4534,414.20854,397.57049,-0.1709178,-2.84E-01,-1.98E-01,-4.31E-01,-3.18E-01
result.1,4535,421.14112,397.57049,-0.200519557,-2.14E-01,-9.11E-02,-3.74E-01,-3.73E-01
result.1,4536,428.07369,397.57049,-0.268980401,-2.64E-01,-2.75E-01,-3.58E-01,-1.72E-01
result.1,4537,435.00626,397.57049,-0.245426731,-2.38E-01,-2.31E-01,-4.09E-01,-1.76E-01
result.1,4538,441.93884,397.57049,-0.217871042,-1.64E-01,-3.43E-02,-2.14E-01,-1.77E-01
result.1,4539,448.87141,397.57049,-0.160332485,-7.65E-02,1.28E-01,-5.67E-02,-9.79E-02
result.1,4540,455.80398,397.57049,-0.037974693,-6.40E-02,1.79E-01,1.26E-02,4.31E-03
result.1,4541,462.73655,397.57049,0.240720902,-2.23E-02,4.17E-01,-2.54E-02,2.23E-02
result.1,4542,469.66913,397.57049,0.543110232,-1.01E-02,4.89E-01,-1.19E-01,3.08E-01
result.1,4543,476.6017,397.57049,0.922423409,1.81E-01,7.07E-01,-4.67E-02,5.79E-01
result.1,4544,483.53427,397.57049,1.237619095,6.44E-01,6.86E-01,1.72E-02,1.08E+00
result.1,4545,490.46685,397.57049,1.205837643,6.15E-01,5.51E-01,1.05E-01,9.01E-01
result.1,4546,497.39942,397.57049,0.937160219,4.13E-01,3.28E-01,2.25E-01,5.36E-01
result.1,4547,504.33199,397.57049,0.950610638,4.10E-01,1.32E-01,3.39E-01,4.12E-01
result.1,4548,511.26457,397.57049,0.665178395,3.55E-01,1.48E-01,3.83E-01,3.97E-01
result.1,4549,518.19714,397.57049,0.525995929,3.89E-01,2.12E-01,3.86E-01,3.66E-01
result.1,4550,525.12971,397.57049,0.448165458,4.31E-01,2.85E-01,3.74E-01,3.26E-01
result.1,4551,532.06228,397.57049,0.402613594,4.69E-01,3.59E-01,3.58E-01,2.85E-01
result.1,4552,538.99486,397.57049,0.375676272,5.00E-01,4.27E-01,3.41E-01,2.48E-01
result.1,4553,545.92743,397.57049,0.360040268,5.25E-01,4.89E-01,3.25E-01,2.16E-01
result.1,4554,552.86,397.57049,0.351475431,5.44E-01,5.44E-01,3.10E-01,1.90E-01
result.1,4555,559.79258,397.57049,0.347414085,5.58E-01,5.92E-01,2.98E-01,1.69E-01
result.1,4556,566.72515,397.57049,0.346234096,5.69E-01,6.33E-01,2.87E-01,1.51E-01
result.1,4557,573.65772,397.57049,0.346870353,5.77E-01,6.68E-01,2.78E-01,1.37E-01
result.1,4558,580.59029,397.57049,0.348598232,5.83E-01,6.98E-01,2.71E-01,1.26E-01
result.1,4559,587.52287,397.57049,0.350910975,5.87E-01,7.23E-01,2.65E-01,1.17E-01
result.1,4560,594.45544,397.57049,0.353448622,5.90E-01,7.44E-01,2.60E-01,1.09E-01
result.1,4561,46.78218,404.18818,-0.245820663,-2.08E-01,4.63E-01,1.51E-02,-1.27E-01
result.1,4562,53.71475,404.18818,-0.252496595,-2.21E-01,4.65E-01,9.18E-04,-1.38E-01
result.1,4563,60.64733,404.18818,-0.25773709,-2.32E-01,4.67E-01,-1.50E-02,-1.49E-01
result.1,4564,67.5799,404.18818,-0.261389192,-2.43E-01,4.67E-01,-3.41E-02,-1.59E-01
result.1,4565,74.51247,404.18818,-0.263798528,-2.53E-01,4.63E-01,-5.88E-02,-1.67E-01
result.1,4566,81.44504,404.18818,-0.266827717,-2.65E-01,4.53E-01,-9.41E-02,-1.76E-01
result.1,4567,88.37762,404.18818,-0.276487203,-2.86E-01,4.32E-01,-1.50E-01,-1.86E-01
result.1,4568,95.31019,404.18818,-0.304253488,-3.31E-01,3.84E-01,-2.49E-01,-1.99E-01
result.1,4569,102.24276,404.18818,-0.26562903,-3.20E-01,2.37E-01,-3.19E-01,-2.38E-01
result.1,4570,109.17534,404.18818,-0.309999898,-2.46E-01,4.06E-03,-3.15E-01,-2.48E-01
result.1,4571,116.10791,404.18818,-0.423278178,-4.48E-01,-2.19E-01,-3.08E-01,-3.91E-01
result.1,4572,123.04048,404.18818,-0.496797366,-5.55E-01,-3.88E-01,-3.16E-01,-3.14E-01
result.1,4573,129.97305,404.18818,-0.496557803,-5.92E-01,-3.67E-01,-2.44E-01,-1.38E-01
result.1,4574,136.90563,404.18818,-0.455972995,-5.70E-01,-3.11E-01,-2.30E-01,4.90E-02
result.1,4575,143.8382,404.18818,-0.376216233,-4.62E-01,-3.31E-01,-3.75E-01,-7.41E-02
result.1,4576,150.77077,404.18818,-0.281411809,-4.52E-01,-2.57E-01,-4.47E-01,-1.09E-01
result.1,4577,157.70335,404.18818,-0.346089229,-5.82E-01,-1.31E-01,-4.17E-01,-3.80E-01
result.1,4578,164.63592,404.18818,-0.323139026,-5.56E-01,-3.28E-01,-3.77E-01,-3.34E-01
result.1,4579,171.56849,404.18818,-0.299792852,-4.67E-01,-2.27E-01,-2.52E-01,-2.34E-01
result.1,4580,178.50107,404.18818,-0.283507956,-4.25E-01,-2.17E-01,-2.05E-01,-2.11E-01
result.1,4581,185.43364,404.18818,-0.262899378,-3.23E-01,-2.58E-01,-2.08E-01,-1.68E-01
result.1,4582,192.36621,404.18818,-0.276949736,-2.21E-01,-1.15E-01,-2.51E-01,-2.46E-01
result.1,4583,199.29878,404.18818,-0.216284286,-1.07E-01,-3.69E-02,-1.86E-01,-2.66E-01
result.1,4584,206.23136,404.18818,-0.102449061,9.99E-02,-8.50E-02,-1.78E-01,-2.59E-02
result.1,4585,213.16393,404.18818,0.039129761,2.98E-01,-2.72E-02,8.84E-03,4.30E-01
result.1,4586,220.0965,404.18818,0.109243516,3.35E-01,9.99E-02,6.33E-02,5.25E-01
result.1,4587,227.02908,404.18818,0.395452894,5.10E-01,1.59E-01,1.16E-02,4.97E-01
result.1,4588,233.96165,404.18818,0.705715165,1.08E+00,1.42E-01,2.38E-01,6.65E-01
result.1,4589,240.89422,404.18818,0.763417829,1.79E+00,9.31E-02,6.48E-01,1.05E+00
result.1,4590,247.82679,404.18818,0.619281747,1.46E+00,-4.00E-02,4.10E-01,7.05E-01
result.1,4591,254.75937,404.18818,0.376945792,8.40E-01,-4.35E-02,1.29E-01,2.56E-01
result.1,4592,261.69194,404.18818,0.294108844,7.03E-01,-3.05E-02,2.81E-02,3.42E-01
result.1,4593,268.62451,404.18818,0.246203857,5.54E-01,-4.56E-02,6.14E-02,5.84E-01
result.1,4594,275.55709,404.18818,0.130999956,2.03E-01,-1.08E-01,-5.90E-02,4.14E-01
result.1,4595,282.48966,404.18818,-0.061287345,2.22E-01,-1.87E-01,-1.19E-01,-9.18E-02
result.1,4596,289.42223,404.18818,0.012435919,1.62E-01,-2.96E-01,-6.89E-02,-2.65E-01
result.1,4597,296.3548,404.18818,0.242802184,2.07E-01,-6.74E-02,-2.77E-02,-2.11E-01
result.1,4598,303.28738,404.18818,0.396215256,3.46E-01,1.18E-01,-1.42E-02,-9.48E-03
result.1,4599,310.21995,404.18818,0.461789147,2.51E-01,1.32E-01,-9.96E-03,2.26E-01
result.1,4600,317.15252,404.18818,0.537975602,2.83E-01,1.03E-01,3.97E-02,2.05E-01
result.1,4601,324.0851,404.18818,0.703217527,3.10E-01,1.87E-01,2.91E-01,-7.19E-02
result.1,4602,331.01767,404.18818,1.104691117,5.81E-01,3.70E-01,5.10E-01,-1.38E-01
result.1,4603,337.95024,404.18818,1.388124189,3.67E-01,2.92E-01,2.65E-01,2.05E-01
result.1,4604,344.88282,404.18818,1.171561968,2.53E-01,3.65E-01,1.18E-01,4.77E-01
result.1,4605,351.81539,404.18818,0.892893403,4.03E-01,5.09E-01,2.32E-01,6.55E-01
result.1,4606,358.74796,404.18818,0.899258284,6.40E-01,4.26E-01,2.02E-01,7.65E-01
result.1,4607,365.68053,404.18818,0.673921222,5.71E-01,1.36E-01,2.03E-01,4.59E-01
result.1,4608,372.61311,404.18818,0.368291873,3.36E-01,-1.01E-01,5.71E-02,3.67E-01
result.1,4609,379.54568,404.18818,0.18974324,3.30E-01,-2.65E-01,-3.00E-02,4.45E-01
result.1,4610,386.47825,404.18818,0.045604991,2.30E-01,-2.65E-01,-2.14E-01,3.08E-01
result.1,4611,393.41083,404.18818,0.024793475,-6.16E-02,-1.75E-01,-2.54E-01,2.92E-01
result.1,4612,400.3434,404.18818,0.042267151,-5.12E-02,-2.63E-02,-3.46E-01,3.28E-01
result.1,4613,407.27597,404.18818,-0.096180635,6.78E-02,-1.63E-02,-3.51E-01,-9.36E-02
result.1,4614,414.20854,404.18818,-0.190817657,-6.31E-02,-8.31E-03,-3.96E-01,-2.51E-01
result.1,4615,421.14112,404.18818,-0.231126571,-5.48E-02,1.09E-02,-4.08E-01,-3.82E-01
result.1,4616,428.07369,404.18818,-0.232694522,-2.24E-01,-1.35E-01,-2.98E-01,-2.91E-01
result.1,4617,435.00626,404.18818,-0.255338724,-1.87E-01,-1.96E-01,-3.32E-01,-2.56E-01
result.1,4618,441.93884,404.18818,-0.226700135,4.75E-02,2.24E-03,-3.19E-01,-2.01E-01
result.1,4619,448.87141,404.18818,-0.106326152,6.47E-02,1.67E-01,-9.16E-02,-2.02E-01
result.1,4620,455.80398,404.18818,0.040093543,-6.73E-02,2.20E-01,-1.26E-01,-2.68E-01
result.1,4621,462.73655,404.18818,0.197005314,-1.67E-02,4.97E-01,-2.04E-01,-1.25E-01
result.1,4622,469.66913,404.18818,0.375528969,6.64E-02,5.20E-01,-1.02E-01,1.78E-01
result.1,4623,476.6017,404.18818,0.777439086,1.46E-01,7.82E-01,-7.08E-03,2.06E-01
result.1,4624,483.53427,404.18818,1.10622126,4.59E-01,8.78E-01,1.57E-01,4.08E-01
result.1,4625,490.46685,404.18818,0.983551848,3.67E-01,6.65E-01,1.39E-01,3.12E-01
result.1,4626,497.39942,404.18818,0.66317686,1.65E-01,4.15E-01,4.65E-02,2.32E-01
result.1,4627,504.33199,404.18818,0.471939871,1.01E-01,1.45E-01,3.85E-02,5.11E-01
result.1,4628,511.26457,404.18818,0.491037625,2.38E-01,2.09E-01,2.31E-01,3.71E-01
result.1,4629,518.19714,404.18818,0.448341674,3.42E-01,2.88E-01,3.11E-01,3.18E-01
result.1,4630,525.12971,404.18818,0.414763926,4.25E-01,3.73E-01,3.42E-01,2.78E-01
result.1,4631,532.06228,404.18818,0.392689284,4.86E-01,4.53E-01,3.48E-01,2.44E-01
result.1,4632,538.99486,404.18818,0.378831871,5.31E-01,5.24E-01,3.43E-01,2.14E-01
result.1,4633,545.92743,404.18818,0.370423528,5.62E-01,5.85E-01,3.33E-01,1.89E-01
result.1,4634,552.86,404.18818,0.365602744,5.83E-01,6.37E-01,3.21E-01,1.68E-01
result.1,4635,559.79258,404.18818,0.363153961,5.98E-01,6.80E-01,3.10E-01,1.51E-01
result.1,4636,566.72515,404.18818,0.362270047,6.08E-01,7.17E-01,2.99E-01,1.36E-01
result.1,4637,573.65772,404.18818,0.362397027,6.14E-01,7.46E-01,2.90E-01,1.25E-01
result.1,4638,580.59029,404.18818,0.363140557,6.17E-01,7.71E-01,2.81E-01,1.15E-01
result.1,4639,587.52287,404.18818,0.364211342,6.18E-01,7.90E-01,2.74E-01,1.08E-01
result.1,4640,594.45544,404.18818,0.365393406,6.18E-01,8.06E-01,2.68E-01,1.02E-01
result.1,4641,46.78218,410.80586,-0.239604859,-2.00E-01,5.11E-01,3.21E-02,-1.33E-01
result.1,4642,53.71475,410.80586,-0.245782979,-2.13E-01,5.19E-01,2.07E-02,-1.46E-01
result.1,4643,60.64733,410.80586,-0.250046517,-2.24E-01,5.27E-01,8.34E-03,-1.60E-01
result.1,4644,67.5799,410.80586,-0.251710254,-2.33E-01,5.34E-01,-5.71E-03,-1.74E-01
result.1,4645,74.51247,410.80586,-0.249946526,-2.40E-01,5.37E-01,-2.31E-02,-1.89E-01
result.1,4646,81.44504,410.80586,-0.243893442,-2.42E-01,5.31E-01,-4.66E-02,-2.06E-01
result.1,4647,88.37762,410.80586,-0.233550474,-2.37E-01,5.08E-01,-7.99E-02,-2.27E-01
result.1,4648,95.31019,410.80586,-0.230475492,-2.16E-01,4.53E-01,-1.27E-01,-2.52E-01
result.1,4649,102.24276,410.80586,-0.241450089,-2.96E-01,2.48E-01,-2.04E-01,-2.64E-01
result.1,4650,109.17534,410.80586,-0.322294533,-3.26E-01,1.05E-01,-1.71E-01,-3.55E-01
result.1,4651,116.10791,410.80586,-0.448202001,-4.97E-01,-2.06E-01,-3.60E-01,-3.36E-01
result.1,4652,123.04048,410.80586,-0.515540288,-5.65E-01,-3.27E-01,-3.88E-01,-1.33E-01
result.1,4653,129.97305,410.80586,-0.490395359,-6.41E-01,-2.53E-01,-4.06E-01,-1.19E-01
result.1,4654,136.90563,410.80586,-0.431175751,-6.58E-01,-2.19E-01,-3.74E-01,-2.49E-01
result.1,4655,143.8382,410.80586,-0.395931774,-6.28E-01,-3.53E-01,-4.36E-01,-3.39E-01
result.1,4656,150.77077,410.80586,-0.414303685,-5.95E-01,-2.98E-01,-4.72E-01,-2.97E-01
result.1,4657,157.70335,410.80586,-0.42416208,-6.14E-01,-2.05E-01,-4.91E-01,-4.48E-01
result.1,4658,164.63592,410.80586,-0.383440486,-5.67E-01,-3.15E-01,-3.83E-01,-4.44E-01
result.1,4659,171.56849,410.80586,-0.32442554,-4.17E-01,-2.20E-01,-2.05E-01,-3.70E-01
result.1,4660,178.50107,410.80586,-0.304394894,-3.66E-01,-1.26E-01,-4.62E-02,-1.99E-01
result.1,4661,185.43364,410.80586,-0.355125786,-3.71E-01,-1.77E-01,4.04E-02,-1.29E-01
result.1,4662,192.36621,410.80586,-0.37927103,-2.28E-01,-1.52E-01,-1.59E-01,-2.46E-01
result.1,4663,199.29878,410.80586,-0.335571093,-1.55E-01,-1.94E-01,-3.06E-01,-2.34E-01
result.1,4664,206.23136,410.80586,-0.206232164,-3.32E-02,-1.68E-01,-3.20E-01,-1.27E-02
result.1,4665,213.16393,410.80586,0.030479622,3.60E-01,-8.59E-02,-1.46E-01,4.42E-01
result.1,4666,220.0965,410.80586,0.161234952,5.40E-01,1.89E-02,1.62E-02,5.37E-01
result.1,4667,227.02908,410.80586,0.463365919,5.65E-01,-4.73E-02,-3.41E-02,3.94E-01
result.1,4668,233.96165,410.80586,0.723419717,9.45E-01,8.41E-02,1.04E-01,4.18E-01
result.1,4669,240.89422,410.80586,0.806362449,1.21E+00,1.30E-01,3.68E-01,7.55E-01
result.1,4670,247.82679,410.80586,0.638223209,1.17E+00,-5.10E-02,4.07E-01,3.73E-01
result.1,4671,254.75937,410.80586,0.438978582,6.92E-01,-1.40E-01,1.40E-01,-3.55E-02
result.1,4672,261.69194,410.80586,0.286325334,5.04E-01,-1.48E-01,3.46E-02,4.11E-03
result.1,4673,268.62451,410.80586,0.341494941,3.99E-01,8.55E-02,3.36E-01,4.42E-01
result.1,4674,275.55709,410.80586,0.150093814,4.80E-01,3.63E-02,1.59E-01,4.41E-01
result.1,4675,282.48966,410.80586,0.16642808,4.93E-01,-1.31E-01,9.41E-02,5.59E-02
result.1,4676,289.42223,410.80586,0.216799973,4.87E-01,-1.69E-01,2.37E-01,-2.13E-01
result.1,4677,296.3548,410.80586,0.515703346,4.42E-01,1.62E-01,3.08E-01,-1.24E-01
result.1,4678,303.28738,410.80586,0.493083202,4.58E-01,4.19E-01,2.08E-01,5.89E-02
result.1,4679,310.21995,410.80586,0.515182534,2.98E-01,2.50E-01,-3.64E-02,4.77E-02
result.1,4680,317.15252,410.80586,0.613891189,2.67E-01,2.35E-01,-5.53E-02,2.52E-02
result.1,4681,324.0851,410.80586,0.636664257,2.77E-01,3.57E-01,7.39E-02,-8.91E-02
result.1,4682,331.01767,410.80586,1.016058224,5.25E-01,5.96E-01,1.14E-01,-2.21E-01
result.1,4683,337.95024,410.80586,1.095968581,5.98E-01,4.84E-01,6.82E-02,2.77E-02
result.1,4684,344.88282,410.80586,0.837433646,3.63E-01,4.54E-01,-5.84E-03,6.19E-02
result.1,4685,351.81539,410.80586,0.737862339,3.73E-01,5.10E-01,3.07E-02,1.88E-01
result.1,4686,358.74796,410.80586,0.844075338,5.83E-01,3.87E-01,4.57E-02,5.36E-01
result.1,4687,365.68053,410.80586,0.725709695,5.99E-01,1.72E-01,1.57E-01,6.39E-01
result.1,4688,372.61311,410.80586,0.493429964,3.84E-01,-1.18E-01,1.75E-01,3.73E-01
result.1,4689,379.54568,410.80586,0.297156348,4.36E-01,-2.11E-01,4.68E-02,4.61E-01
result.1,4690,386.47825,410.80586,0.145897241,1.07E-01,-1.90E-01,-1.06E-01,5.19E-01
result.1,4691,393.41083,410.80586,0.006055957,-2.90E-02,-2.39E-02,-2.29E-01,2.92E-01
result.1,4692,400.3434,410.80586,-0.034315158,-2.08E-03,1.94E-02,-3.16E-01,1.84E-01
result.1,4693,407.27597,410.80586,-0.130233029,1.52E-01,1.11E-01,-1.83E-01,-7.32E-02
result.1,4694,414.20854,410.80586,-0.121327268,2.06E-02,2.46E-01,-2.99E-01,-2.72E-01
result.1,4695,421.14112,410.80586,-0.067695452,-4.64E-02,3.28E-01,-3.40E-01,-3.15E-01
result.1,4696,428.07369,410.80586,-0.052162547,-1.57E-01,1.59E-01,-3.37E-01,-3.32E-01
result.1,4697,435.00626,410.80586,-0.174530352,-1.36E-01,-1.03E-01,-4.07E-01,-2.53E-01
result.1,4698,441.93884,410.80586,-0.200077383,2.60E-02,-1.22E-01,-4.22E-01,-2.07E-01
result.1,4699,448.87141,410.80586,-0.01188345,1.26E-01,-6.20E-02,-2.92E-01,-2.22E-01
result.1,4700,455.80398,410.80586,0.130595231,-1.14E-01,7.10E-02,-3.13E-01,-2.55E-01
result.1,4701,462.73655,410.80586,0.389287792,-1.55E-01,4.87E-01,-2.58E-01,-5.99E-02
result.1,4702,469.66913,410.80586,0.274559828,-1.75E-01,7.63E-01,-8.61E-02,-1.36E-01
result.1,4703,476.6017,410.80586,0.41074901,5.48E-03,6.85E-01,2.17E-02,-1.48E-01
result.1,4704,483.53427,410.80586,0.654672336,2.67E-01,7.32E-01,1.36E-01,-7.90E-02
result.1,4705,490.46685,410.80586,0.676380125,4.85E-01,9.98E-01,8.68E-02,-8.93E-02
result.1,4706,497.39942,410.80586,0.416230814,1.15E-01,5.23E-01,5.39E-02,5.19E-02
result.1,4707,504.33199,410.80586,0.278628211,-6.87E-02,2.28E-01,2.66E-02,2.90E-01
result.1,4708,511.26457,410.80586,0.324774525,1.62E-01,2.80E-01,1.76E-01,2.92E-01
result.1,4709,518.19714,410.80586,0.35624978,3.29E-01,3.79E-01,2.80E-01,2.55E-01
result.1,4710,525.12971,410.80586,0.369828817,4.45E-01,4.77E-01,3.30E-01,2.24E-01
result.1,4711,532.06228,410.80586,0.375313523,5.23E-01,5.62E-01,3.48E-01,1.98E-01
result.1,4712,538.99486,410.80586,0.37737129,5.75E-01,6.34E-01,3.50E-01,1.77E-01
result.1,4713,545.92743,410.80586,0.377988901,6.09E-01,6.92E-01,3.43E-01,1.58E-01
result.1,4714,552.86,410.80586,0.378046977,6.30E-01,7.40E-01,3.33E-01,1.43E-01
result.1,4715,559.79258,410.80586,0.377942251,6.43E-01,7.78E-01,3.21E-01,1.30E-01
result.1,4716,566.72515,410.80586,0.37784137,6.50E-01,8.08E-01,3.10E-01,1.20E-01
result.1,4717,573.65772,410.80586,0.377794401,6.53E-01,8.31E-01,3.00E-01,1.11E-01
result.1,4718,580.59029,410.80586,0.377790761,6.53E-01,8.49E-01,2.91E-01,1.04E-01
result.1,4719,587.52287,410.80586,0.377789495,6.51E-01,8.62E-01,2.83E-01,9.80E-02
result.1,4720,594.45544,410.80586,0.377737004,6.48E-01,8.72E-01,2.76E-01,9.31E-02
result.1,4721,46.78218,417.42354,-0.234830245,-1.94E-01,5.56E-01,4.82E-02,-1.40E-01
result.1,4722,53.71475,417.42354,-0.241116361,-2.07E-01,5.70E-01,3.96E-02,-1.56E-01
result.1,4723,60.64733,417.42354,-0.245242079,-2.18E-01,5.86E-01,3.13E-02,-1.73E-01
result.1,4724,67.5799,417.42354,-0.246077926,-2.27E-01,6.01E-01,2.32E-02,-1.91E-01
result.1,4725,74.51247,417.42354,-0.241745029,-2.32E-01,6.12E-01,1.52E-02,-2.11E-01
result.1,4726,81.44504,417.42354,-0.228704273,-2.29E-01,6.13E-01,6.32E-03,-2.34E-01
result.1,4727,88.37762,417.42354,-0.198777021,-2.09E-01,5.94E-01,-4.99E-03,-2.62E-01
result.1,4728,95.31019,417.42354,-0.129784562,-1.62E-01,5.26E-01,-1.11E-02,-3.15E-01
result.1,4729,102.24276,417.42354,-0.145918359,-2.21E-01,2.17E-01,-1.82E-01,-3.01E-01
result.1,4730,109.17534,417.42354,-0.245379848,-3.93E-01,4.59E-02,-2.70E-01,-3.03E-01
result.1,4731,116.10791,417.42354,-0.454129744,-5.01E-01,-2.02E-01,-4.54E-01,-3.04E-01
result.1,4732,123.04048,417.42354,-0.532839864,-6.27E-01,-3.18E-01,-5.23E-01,-8.78E-02
result.1,4733,129.97305,417.42354,-0.535537444,-6.83E-01,-3.66E-01,-5.53E-01,-2.72E-01
result.1,4734,136.90563,417.42354,-0.504485223,-7.00E-01,-4.01E-01,-5.32E-01,-4.56E-01
result.1,4735,143.8382,417.42354,-0.49576216,-6.92E-01,-4.43E-01,-5.03E-01,-5.06E-01
result.1,4736,150.77077,417.42354,-0.492608129,-6.65E-01,-3.78E-01,-5.48E-01,-4.98E-01
result.1,4737,157.70335,417.42354,-0.469892471,-6.01E-01,-2.38E-01,-5.36E-01,-5.12E-01
result.1,4738,164.63592,417.42354,-0.406518935,-4.85E-01,-2.35E-01,-3.98E-01,-4.16E-01
result.1,4739,171.56849,417.42354,-0.363323777,-3.95E-01,-1.12E-01,-1.43E-01,-2.88E-01
result.1,4740,178.50107,417.42354,-0.37035198,-3.58E-01,-1.69E-03,-2.31E-02,-2.13E-01
result.1,4741,185.43364,417.42354,-0.322991759,-3.20E-01,-8.09E-02,-2.55E-03,-2.22E-01
result.1,4742,192.36621,417.42354,-0.414090807,-3.30E-01,-1.79E-01,-1.70E-01,-3.19E-01
result.1,4743,199.29878,417.42354,-0.405931849,-2.80E-01,-3.15E-01,-3.99E-01,-3.15E-01
result.1,4744,206.23136,417.42354,-0.260257355,-2.10E-01,-3.02E-01,-4.58E-01,-1.73E-01
result.1,4745,213.16393,417.42354,-0.072567428,7.47E-02,-2.55E-01,-3.79E-01,2.95E-02
result.1,4746,220.0965,417.42354,0.051179902,4.06E-01,-1.37E-01,-2.81E-01,2.40E-01
result.1,4747,227.02908,417.42354,0.200689754,5.31E-01,-8.70E-02,-1.87E-01,2.51E-01
result.1,4748,233.96165,417.42354,0.485197133,9.74E-01,4.08E-02,7.64E-04,3.11E-01
result.1,4749,240.89422,417.42354,0.701700645,1.12E+00,1.29E-01,3.40E-01,5.06E-01
result.1,4750,247.82679,417.42354,0.641707721,9.45E-01,-4.30E-02,5.58E-01,1.77E-01
result.1,4751,254.75937,417.42354,0.529763076,5.36E-01,-1.84E-01,2.26E-01,-2.90E-02
result.1,4752,261.69194,417.42354,0.352358897,3.96E-01,-2.08E-01,3.14E-02,-4.26E-02
result.1,4753,268.62451,417.42354,0.196854646,3.40E-01,-1.37E-01,1.36E-01,2.33E-01
result.1,4754,275.55709,417.42354,0.1715801,6.89E-01,-1.26E-01,2.01E-01,3.13E-01
result.1,4755,282.48966,417.42354,0.250232187,6.68E-01,-1.14E-01,2.19E-01,1.97E-01
result.1,4756,289.42223,417.42354,0.488845362,6.97E-01,-6.69E-02,3.33E-01,-1.17E-01
result.1,4757,296.3548,417.42354,0.795130574,8.39E-01,2.47E-01,5.42E-01,1.89E-02
result.1,4758,303.28738,417.42354,0.96798953,8.45E-01,4.63E-01,3.15E-01,1.81E-01
result.1,4759,310.21995,417.42354,0.67241805,5.74E-01,4.12E-01,1.04E-01,2.42E-01
result.1,4760,317.15252,417.42354,0.713759218,3.07E-01,4.61E-01,1.94E-02,1.69E-01
result.1,4761,324.0851,417.42354,0.683640404,2.79E-01,4.46E-01,4.56E-03,-6.53E-04
result.1,4762,331.01767,417.42354,0.893111752,3.85E-01,5.13E-01,-8.02E-03,-1.65E-01
result.1,4763,337.95024,417.42354,0.817219609,4.44E-01,5.50E-01,-3.74E-02,7.23E-02
result.1,4764,344.88282,417.42354,0.569548289,4.49E-01,2.96E-01,8.19E-03,-1.58E-01
result.1,4765,351.81539,417.42354,0.579806949,3.80E-01,4.44E-01,6.06E-02,-1.25E-01
result.1,4766,358.74796,417.42354,0.749856401,6.00E-01,3.70E-01,9.89E-02,3.30E-02
result.1,4767,365.68053,417.42354,0.726092433,5.35E-01,1.69E-01,1.04E-01,2.67E-01
result.1,4768,372.61311,417.42354,0.625805333,4.56E-01,-1.53E-01,9.25E-02,3.25E-01
result.1,4769,379.54568,417.42354,0.348417879,2.52E-01,-2.89E-01,-1.14E-01,2.57E-01
